Player,Salary,salary_per_cap,G,WS,BPM,VORP,TS%,PER,Year
Robert Williams,2029920.0,0.018599230346344146,52.0,5.3,6.1,2.0,0.719,25.7,2021
Tyler Johnson,2028594.0,0.018587080813633864,39.0,0.7,-3.8,-0.3,0.546,8.2,2021
Langston Galloway,2028594.0,0.018587080813633864,40.0,0.9,-1.4,0.1,0.605,12.1,2021
Gary Clark,2018458.0,0.018494209272494046,39.0,0.1,-4.9,-0.5,0.436,6.0,2021
Gary Clark,2018458.0,0.018494209272494046,35.0,0.1,-4.8,-0.4,0.439,6.1,2021
Damyean Dotson,2000000.0,0.01832508704416346,46.0,0.0,-4.8,-0.6,0.499,8.1,2021
Kenrich Williams,2000000.0,0.01832508704416346,66.0,2.8,-0.3,0.6,0.599,14.0,2021
Theo Maledon,2000000.0,0.01832508704416346,65.0,-0.8,-5.2,-1.4,0.489,8.2,2021
Quinn Cook,1981649.0,0.018156945207989737,23.0,0.2,-1.5,0.0,0.531,12.7,2021
Cameron Payne,1977011.0,0.018114449331134323,60.0,3.6,2.6,1.3,0.602,17.4,2021
Jaden McDaniels,1964760.0,0.0180021990104453,63.0,1.4,-3.8,-0.7,0.552,8.9,2021
Malachi Flynn,1950600.0,0.017872457394172623,47.0,0.8,-2.8,-0.2,0.484,10.9,2021
Desmond Bane,1936440.0,0.017742715777899945,68.0,2.9,-1.0,0.4,0.6,12.2,2021
Jahlil Okafor,1882867.0,0.017251850833791462,27.0,0.6,-3.5,-0.1,0.644,13.1,2021
JaKarr Sampson,1882867.0,0.017251850833791462,29.0,0.3,-7.4,-0.4,0.533,10.9,2021
Raul Neto,1882867.0,0.017251850833791462,64.0,2.8,-0.8,0.4,0.575,13.0,2021
David Nwaba,1824003.0,0.016712506871907642,30.0,1.3,-0.3,0.3,0.557,14.4,2021
Georges Niang,1783557.0,0.016341918636613523,72.0,2.6,-0.4,0.5,0.602,11.4,2021
PJ Dozier,1762796.0,0.016151695070551586,50.0,1.1,-3.0,-0.3,0.501,10.4,2021
Damion Lee,1762796.0,0.016151695070551586,57.0,2.7,-0.3,0.5,0.636,11.8,2021
Alfonzo McKinnie,1762796.0,0.016151695070551586,39.0,0.8,-0.8,0.1,0.604,15.5,2021
Furkan Korkmaz,1762796.0,0.016151695070551586,55.0,2.0,-0.3,0.5,0.544,12.8,2021
Semi Ojeleye,1752950.0,0.016061480667033168,56.0,1.2,-2.7,-0.2,0.553,8.3,2021
Abdel Nader,1752950.0,0.016061480667033168,24.0,0.7,-0.4,0.2,0.605,13.4,2021
Willy Hernangomez,1737145.0,0.015916666666666666,47.0,2.9,-0.1,0.4,0.591,19.6,2021
Frank Kaminsky,1737145.0,0.015916666666666666,47.0,2.0,1.1,0.6,0.547,15.8,2021
Monte Morris,1723707.0,0.015793540406816933,47.0,2.9,-0.8,0.4,0.574,14.0,2021
Brandon Goodwin,1701593.0,0.015590919919369617,47.0,0.2,-3.5,-0.2,0.471,9.2,2021
Thanasis Antetokounmpo,1701593.0,0.015590919919369617,57.0,0.7,-3.9,-0.3,0.523,10.3,2021
Shake Milton,1701593.0,0.015590919919369617,63.0,2.8,-2.1,0.0,0.549,14.6,2021
Sterling Brown,1678854.0,0.015382572842221,51.0,1.8,-1.7,0.1,0.597,11.1,2021
Wesley Iwundu,1678854.0,0.015382572842221,41.0,0.0,-6.6,-0.6,0.428,4.3,2021
Wesley Iwundu,1678854.0,0.015382572842221,23.0,0.1,-5.1,-0.2,0.421,4.9,2021
Dwayne Bacon,1678854.0,0.015382572842221,72.0,0.5,-5.1,-1.4,0.49,9.9,2021
Torrey Craig,1678854.0,0.015382572842221,50.0,2.2,0.3,0.5,0.579,14.2,2021
Torrey Craig,1678854.0,0.015382572842221,32.0,1.8,0.8,0.4,0.603,15.5,2021
Bruce Brown,1663861.0,0.015245198827194429,65.0,4.4,-0.3,0.6,0.604,16.1,2021
Jalen Brunson,1663861.0,0.015245198827194429,68.0,5.1,0.5,1.1,0.618,17.1,2021
Hamidou Diallo,1663861.0,0.015245198827194429,52.0,1.6,-2.3,-0.1,0.541,14.3,2021
Hamidou Diallo,1663861.0,0.015245198827194429,32.0,1.0,-1.7,0.1,0.536,15.0,2021
Duncan Robinson,1663861.0,0.015245198827194429,72.0,3.7,-1.1,0.5,0.628,11.0,2021
Kendrick Nunn,1663861.0,0.015245198827194429,56.0,2.9,-0.6,0.6,0.596,14.2,2021
Jarred Vanderbilt,1663861.0,0.015245198827194429,64.0,3.1,-0.6,0.4,0.612,16.2,2021
Mitchell Robinson,1663861.0,0.015245198827194429,31.0,3.4,0.9,0.6,0.642,17.7,2021
Isaac Bonga,1663861.0,0.015245198827194429,40.0,0.0,-6.4,-0.5,0.461,4.0,2021
Isaiah Hartenstein,1620564.0,0.014848488180318857,46.0,1.6,-1.4,0.1,0.583,17.9,2021
Isaiah Hartenstein,1620564.0,0.014848488180318857,30.0,0.7,-4.3,-0.2,0.543,15.5,2021
Harry Giles,1620564.0,0.014848488180318857,38.0,0.5,-3.6,-0.1,0.496,12.4,2021
Drew Eubanks,1620564.0,0.014848488180318857,54.0,2.3,0.0,0.4,0.618,17.9,2021
Bruno Fernando,1517981.0,0.013908566978193147,33.0,-0.1,-7.0,-0.3,0.475,6.2,2021
Carsen Edwards,1517981.0,0.013908566978193147,31.0,0.3,-4.8,-0.2,0.527,10.2,2021
Nicolas Claxton,1517981.0,0.013908566978193147,32.0,1.9,0.3,0.3,0.612,16.9,2021
Cody Martin,1517981.0,0.013908566978193147,52.0,1.1,-2.2,-0.1,0.5,10.6,2021
Caleb Martin,1517981.0,0.013908566978193147,53.0,0.5,-3.7,-0.4,0.465,9.5,2021
Jalen McDaniels,1517981.0,0.013908566978193147,47.0,1.2,-3.3,-0.3,0.554,11.4,2021
Javonte Green,1517981.0,0.013908566978193147,41.0,1.1,-0.8,0.2,0.61,12.1,2021
Javonte Green,1517981.0,0.013908566978193147,25.0,0.8,-0.9,0.1,0.624,11.8,2021
Dean Wade,1517981.0,0.013908566978193147,63.0,2.0,-1.2,0.2,0.573,11.3,2021
Vlatko Cancar,1517981.0,0.013908566978193147,41.0,0.3,-2.7,0.0,0.547,9.7,2021
Eric Paschall,1517981.0,0.013908566978193147,40.0,0.9,-3.2,-0.2,0.561,13.4,2021
Mychal Mulder,1517981.0,0.013908566978193147,60.0,1.2,-2.3,0.0,0.613,10.8,2021
Terance Mann,1517981.0,0.013908566978193147,67.0,3.7,-0.1,0.6,0.603,13.8,2021
Talen Horton-Tucker,1517981.0,0.013908566978193147,65.0,2.1,-1.2,0.3,0.536,12.9,2021
KZ Okpala,1517981.0,0.013908566978193147,37.0,0.1,-7.2,-0.6,0.448,5.2,2021
Naz Reid,1517981.0,0.013908566978193147,70.0,3.2,-0.6,0.5,0.599,18.2,2021
Jaylen Nowell,1517981.0,0.013908566978193147,42.0,0.7,-3.1,-0.2,0.528,12.3,2021
Luguentz Dort,1517981.0,0.013908566978193147,52.0,0.3,-3.7,-0.7,0.513,10.1,2021
Isaiah Roby,1517981.0,0.013908566978193147,61.0,1.3,-3.5,-0.5,0.555,11.9,2021
Justin James,1517981.0,0.013908566978193147,36.0,0.1,-4.5,-0.2,0.548,11.3,2021
Terence Davis,1517981.0,0.013908566978193147,61.0,0.8,-2.0,0.0,0.555,12.7,2021
Terence Davis,1517981.0,0.013908566978193147,34.0,0.3,-3.1,-0.1,0.537,11.1,2021
Terence Davis,1517981.0,0.013908566978193147,27.0,0.6,-1.2,0.1,0.57,14.0,2021
Miye Oni,1517981.0,0.013908566978193147,54.0,0.9,-2.1,0.0,0.517,6.4,2021
Juwan Morgan,1517981.0,0.013908566978193147,29.0,0.3,-2.7,0.0,0.529,8.5,2021
Matt Thomas,1517981.0,0.013908566978193147,45.0,0.2,-5.2,-0.3,0.522,9.1,2021
Matt Thomas,1517981.0,0.013908566978193147,26.0,0.1,-4.7,-0.1,0.545,8.2,2021
Daniel Gafford,1517981.0,0.013908566978193147,54.0,3.5,2.5,0.9,0.697,22.2,2021
Daniel Gafford,1517981.0,0.013908566978193147,31.0,1.5,0.5,0.2,0.7,18.8,2021
Daniel Gafford,1517981.0,0.013908566978193147,23.0,2.0,4.4,0.7,0.696,25.4,2021
Damian Jones,1487284.0,0.013627304379695804,39.0,1.6,-1.4,0.1,0.712,14.6,2021
Jae'Sean Tate,1445697.0,0.01324626168224299,70.0,3.8,-1.2,0.4,0.576,13.8,2021
DaQuan Jeffries,1445697.0,0.01324626168224299,31.0,0.3,-5.0,-0.4,0.514,7.9,2021
Kelan Martin,1445697.0,0.01324626168224299,35.0,0.4,-2.3,0.0,0.551,13.9,2021
Paul Watson,1445697.0,0.01324626168224299,27.0,0.6,-1.4,0.0,0.649,10.9,2021
Moses Brown,1250000.0,0.011453179402602163,43.0,2.6,-2.6,-0.1,0.572,18.8,2021
Glenn Robinson III,1165322.0,0.010677313542239325,23.0,0.3,-4.6,-0.2,0.554,9.0,2021
Lamar Stevens,1000000.0,0.00916254352208173,40.0,0.4,-4.0,-0.3,0.521,10.5,2021
Juan Toscano-Anderson,943963.0,0.008649102070734835,53.0,3.0,0.6,0.7,0.676,12.6,2021
Shaquille Harrison,915048.0,0.008384167124793843,34.0,0.2,-4.6,-0.2,0.416,6.8,2021
Chimezie Metu,910895.0,0.008346115081546637,36.0,0.6,-3.9,-0.2,0.571,14.5,2021
Daniel Oturu,898310.0,0.008230804471321239,30.0,0.3,-5.6,-0.1,0.471,12.5,2021
Jordan Nwora,898310.0,0.008230804471321239,30.0,0.4,-1.3,0.0,0.586,16.1,2021
Sam Merrill,898310.0,0.008230804471321239,30.0,0.5,-1.4,0.0,0.603,11.9,2021
Isaiah Joe,898310.0,0.008230804471321239,41.0,0.6,-3.5,-0.1,0.533,9.5,2021
CJ Elleby,898310.0,0.008230804471321239,30.0,0.1,-5.6,-0.2,0.468,9.4,2021
Tre Jones,898310.0,0.008230804471321239,37.0,0.4,-3.4,-0.1,0.544,12.1,2021
Anthony Gill,898310.0,0.008230804471321239,26.0,0.6,-1.2,0.0,0.597,13.7,2021
Yuta Watanabe,737996.0,0.006761920469122228,50.0,1.5,-0.7,0.2,0.565,12.2,2021
Tremont Waters,712278.0,0.00652627817482133,26.0,0.4,0.3,0.1,0.541,14.6,2021
Frank Jackson,699115.0,0.006405671614440169,40.0,1.2,-2.1,0.0,0.598,13.3,2021
Tyler Cook,693141.0,0.006350934579439253,32.0,0.8,-3.0,-0.1,0.659,12.8,2021
Tyler Cook,693141.0,0.006350934579439253,28.0,0.8,-2.9,-0.1,0.667,13.2,2021
Garrison Mathews,688052.0,0.0063043063954553785,64.0,2.3,-2.3,-0.1,0.635,9.7,2021
Gabe Vincent,660750.0,0.006054150632215503,50.0,0.2,-5.7,-0.6,0.498,7.6,2021
Max Strus,647098.0,0.005929063588052043,39.0,0.9,-2.2,0.0,0.597,12.1,2021
Paul Reed,609128.0,0.0055811618105186,26.0,0.6,-0.9,0.0,0.54,21.2,2021
Amir Coffey,578842.0,0.005303665017408833,44.0,0.7,-2.6,-0.1,0.585,10.1,2021
Naji Marshall,538391.0,0.004933030969397105,32.0,0.9,-1.2,0.1,0.508,11.4,2021
Kyle Guy,537888.0,0.004928422210005497,31.0,-0.1,-6.4,-0.3,0.449,8.5,2021
Markus Howard,535294.0,0.004904654572109217,37.0,-0.3,-9.0,-0.4,0.477,6.4,2021
Skylar Mays,532218.0,0.004876470588235294,33.0,0.8,1.6,0.2,0.569,16.8,2021
Nathan Knight,522989.0,0.004791909474070002,33.0,0.4,-3.8,-0.1,0.499,13.9,2021
Saben Lee,516836.0,0.004735532343778633,48.0,1.5,-1.9,0.0,0.536,13.8,2021
Jarrell Brantley,510586.0,0.004678266446765622,28.0,0.5,2.1,0.1,0.605,16.6,2021
Jordan McLaughlin,503760.0,0.004615722924683892,51.0,1.2,-2.2,0.0,0.502,12.0,2021
Reggie Perry,489148.0,0.004481839838739234,26.0,0.2,-6.7,-0.2,0.466,11.0,2021
Cassius Stanley,470690.0,0.00431271761040865,24.0,-0.1,-11.2,-0.2,0.383,5.5,2021
Trent Forrest,470690.0,0.00431271761040865,30.0,0.7,-2.2,0.0,0.554,11.2,2021
Chris Chiozza,449115.0,0.004115035733919736,22.0,0.3,-1.6,0.0,0.461,12.9,2021
Nico Mannion,449115.0,0.004115035733919736,30.0,0.2,-4.1,-0.2,0.487,9.3,2021
Keita Bates-Diop,449115.0,0.004115035733919736,30.0,0.3,-2.0,0.0,0.518,12.0,2021
Cassius Winston,449115.0,0.004115035733919736,22.0,0.1,-3.0,0.0,0.575,10.8,2021
Mason Jones,424544.0,0.003889902877038666,32.0,0.2,-2.4,0.0,0.556,12.1,2021
Mason Jones,424544.0,0.003889902877038666,26.0,0.0,-3.0,-0.1,0.546,11.1,2021
Brodric Thomas,412202.0,0.0037768187648891333,32.0,0.1,-4.6,-0.3,0.487,8.0,2021
Brodric Thomas,412202.0,0.0037768187648891333,28.0,0.1,-4.4,-0.2,0.487,8.0,2021
Chasson Randle,279927.0,0.0025648433205057723,41.0,0.0,-6.2,-0.9,0.515,7.4,2021
Anthony Lamb,215330.0,0.001972970496609859,24.0,0.2,-5.8,-0.4,0.523,8.7,2021
Stephen Curry,45780966.0,0.4072532424786948,25.0,4.4,8.3,2.2,0.608,24.6,2022
James Harden,44310840.0,0.39417545857277564,26.0,2.9,3.5,1.3,0.582,20.1,2022
Russell Westbrook,44211146.0,0.3932886117387514,27.0,1.3,-1.0,0.2,0.525,16.3,2022
LeBron James,41180544.0,0.3663293184122974,15.0,1.9,4.7,0.9,0.597,23.5,2022
Kevin Durant,40918900.0,0.3640018147205864,24.0,3.8,6.5,1.9,0.628,25.5,2022
Paul George,39344970.0,0.35000062269824045,24.0,1.2,2.4,1.0,0.527,18.0,2022
Giannis Antetokounmpo,39344900.0,0.35,24.0,4.6,10.1,2.4,0.606,31.2,2022
Damian Lillard,39344900.0,0.35,20.0,1.4,-0.2,0.3,0.526,18.3,2022
Jimmy Butler,36016200.0,0.320388919529596,18.0,3.4,8.5,1.6,0.607,26.8,2022
Tobias Harris,35995950.0,0.32020878182432794,18.0,1.5,0.2,0.3,0.556,18.5,2022
Khris Middleton,35500000.0,0.31579696479086233,19.0,1.2,-0.4,0.2,0.538,16.3,2022
Anthony Davis,35361360.0,0.31456366644723965,25.0,3.5,3.1,1.2,0.571,24.8,2022
Kemba Walker,34967442.0,0.31105949436902874,18.0,0.9,1.0,0.3,0.559,15.6,2022
Rudy Gobert,34844000.0,0.3099613927090932,26.0,4.9,4.8,1.4,0.744,25.2,2022
Bradley Beal,33724200.0,0.3,24.0,0.8,-0.8,0.3,0.524,16.7,2022
Pascal Siakam,33003936.0,0.293592755350757,15.0,1.3,0.7,0.4,0.541,17.9,2022
Jrue Holiday,32431333.0,0.2884990570569502,21.0,1.6,0.6,0.4,0.539,16.6,2022
Blake Griffin,32405817.0,0.28827207465262333,18.0,0.4,-3.8,-0.2,0.411,9.0,2022
Kristaps Porzingis,31650600.0,0.281553898980554,18.0,2.0,2.7,0.6,0.564,23.3,2022
Karl-Anthony Towns,31650600.0,0.281553898980554,25.0,3.2,4.3,1.4,0.621,22.9,2022
Devin Booker,31650600.0,0.281553898980554,21.0,1.8,1.1,0.5,0.563,19.6,2022
Nikola Jokic,31579390.0,0.280920436956251,21.0,4.4,14.1,2.8,0.654,33.9,2022
Andrew Wiggins,31579390.0,0.280920436956251,26.0,2.7,0.6,0.5,0.595,17.3,2022
Joel Embiid,31579390.0,0.280920436956251,17.0,2.2,4.9,0.9,0.566,26.2,2022
Kevin Love,31258256.0,0.2780637287170637,20.0,1.6,4.5,0.7,0.578,19.8,2022
CJ McCollum,30864198.0,0.27455831124237196,24.0,1.2,0.2,0.5,0.522,16.7,2022
Chris Paul,30800000.0,0.273987225790382,25.0,3.8,4.3,1.3,0.581,21.3,2022
D'Angelo Russell,30013500.0,0.2669907662746633,21.0,1.2,1.0,0.5,0.506,15.9,2022
Gordon Hayward,29925000.0,0.2662034977849734,28.0,1.7,-1.2,0.2,0.568,15.8,2022
Brandon Ingram,29467800.0,0.26213638870603306,21.0,1.0,0.3,0.4,0.543,17.2,2022
Jayson Tatum,28103500.0,0.25,27.0,1.9,1.1,0.8,0.525,19.1,2022
Bam Adebayo,28103500.0,0.25,18.0,1.9,1.7,0.5,0.577,19.6,2022
De'Aaron Fox,28103500.0,0.25,27.0,1.2,-1.5,0.1,0.523,16.6,2022
Donovan Mitchell,28103500.0,0.25,25.0,3.0,3.7,1.2,0.569,22.4,2022
Al Horford,27000000.0,0.24018360702403616,23.0,2.5,4.2,1.1,0.562,19.0,2022
Kyle Lowry,26984128.0,0.24004241464586262,25.0,2.1,0.8,0.6,0.564,14.9,2022
Jaylen Brown,26758928.0,0.23803910544949916,13.0,0.8,0.9,0.3,0.57,17.5,2022
DeMar DeRozan,26000000.0,0.23128791787499778,24.0,3.4,2.9,1.1,0.592,23.4,2022
Draymond Green,24026712.0,0.21373416122547015,25.0,2.7,3.8,1.1,0.588,15.3,2022
Nikola Vucevic,24000000.0,0.21349653957692102,20.0,1.0,-0.6,0.2,0.469,15.1,2022
Buddy Hield,23073234.0,0.20525231732702331,27.0,0.8,-0.5,0.3,0.535,13.7,2022
John Collins,23000000.0,0.20460085042788265,26.0,3.5,2.9,1.1,0.644,21.3,2022
Julius Randle,21780000.0,0.19374810966605582,26.0,1.7,1.2,0.7,0.526,17.7,2022
Malcolm Brogdon,21700000.0,0.19303645453413276,23.0,2.5,3.0,1.0,0.559,19.1,2022
Mike Conley,21000000.0,0.1868094721298059,24.0,3.0,3.6,1.0,0.647,19.2,2022
Gary Harris,20932143.0,0.1862058373512196,21.0,0.1,-4.9,-0.4,0.523,8.6,2022
Danilo Gallinari,20475000.0,0.18213923532656076,23.0,1.4,0.7,0.3,0.577,15.3,2022
Harrison Barnes,20284091.0,0.18044096820680697,22.0,2.1,1.2,0.6,0.621,17.9,2022
Jerami Grant,20002500.0,0.1779360222036401,24.0,1.4,0.6,0.5,0.54,17.2,2022
Jarrett Allen,20000000.0,0.17791378298076752,25.0,4.4,4.6,1.4,0.725,24.3,2022
Fred VanVleet,19675926.0,0.17503092141548204,25.0,2.4,2.3,1.0,0.565,17.4,2022
Zach LaVine,19500000.0,0.17346593840624833,27.0,3.0,3.7,1.4,0.604,21.6,2022
Bojan Bogdanovic,18700000.0,0.16634938708701763,26.0,2.6,0.7,0.5,0.62,16.7,2022
Lonzo Ball,18604651.0,0.16550119202234598,27.0,1.8,1.5,0.9,0.556,13.7,2022
Clint Capela,18603448.0,0.16549049050829967,26.0,3.2,1.5,0.7,0.573,21.2,2022
Domantas Sabonis,18500000.0,0.16457024925720995,28.0,4.1,4.2,1.5,0.654,22.6,2022
Eric Gordon,18218818.0,0.16206894159090504,22.0,0.6,-2.0,0.0,0.603,12.7,2022
Eric Bledsoe,18125000.0,0.16123436582632056,27.0,1.0,-1.4,0.1,0.5,11.9,2022
Bogdan Bogdanovic,18000000.0,0.16012240468269076,20.0,1.0,-1.2,0.1,0.565,12.8,2022
Myles Turner,18000000.0,0.16012240468269076,27.0,2.9,2.8,0.9,0.657,19.2,2022
Terry Rozier,17905263.0,0.15927965377977832,19.0,1.0,0.4,0.4,0.545,16.4,2022
Ricky Rubio,17800000.0,0.15834326685288308,28.0,1.2,-1.3,0.1,0.489,13.2,2022
Caris LeVert,17500000.0,0.15567456010817157,20.0,0.6,-1.5,0.1,0.499,14.6,2022
Joe Harris,17357143.0,0.15440374864340742,14.0,0.7,-2.2,0.0,0.624,10.0,2022
Evan Fournier,17142857.0,0.15249752699841657,26.0,0.7,-2.4,-0.1,0.543,11.8,2022
Spencer Dinwiddie,17142857.0,0.15249752699841657,23.0,1.3,-0.3,0.3,0.517,14.6,2022
Steven Adams,17073171.0,0.15187762200437668,27.0,1.7,-1.1,0.2,0.563,16.7,2022
Aaron Gordon,16409091.0,0.14597017275428328,26.0,2.2,-0.5,0.3,0.603,16.1,2022
OG Anunoby,16071429.0,0.14296643656484068,15.0,1.3,0.9,0.4,0.534,16.7,2022
Davis Bertans,16000000.0,0.142331026384614,17.0,0.0,-5.9,-0.3,0.468,6.0,2022
Lauri Markkanen,15690909.0,0.13958144892984858,19.0,1.5,0.4,0.4,0.55,14.3,2022
Derrick White,15678571.0,0.13947169391712777,25.0,1.5,0.0,0.4,0.518,14.8,2022
Duncan Robinson,15650000.0,0.13921753518245059,27.0,1.1,-1.2,0.1,0.535,9.9,2022
Marcus Morris,15627907.0,0.13902100272208087,11.0,0.3,-3.0,-0.1,0.512,9.9,2022
Will Barton,15625000.0,0.13899514295372462,23.0,1.3,0.7,0.5,0.549,15.5,2022
Norman Powell,15517242.0,0.13803656128240255,22.0,1.4,-0.6,0.2,0.593,16.4,2022
Dejounte Murray,15428880.0,0.1372505203978152,25.0,2.0,2.8,1.0,0.502,19.7,2022
Malik Beasley,14491964.0,0.12891600690305477,26.0,0.7,-2.5,-0.1,0.497,10.4,2022
Marcus Smart,14339285.0,0.12755782197946874,26.0,1.4,-1.2,0.2,0.49,12.3,2022
Patrick Beverley,14320987.0,0.12739504865941964,18.0,1.4,1.7,0.4,0.568,15.7,2022
Thaddeus Young,14190000.0,0.12622982902485455,21.0,1.0,2.8,0.4,0.563,20.4,2022
Jonas Valanciunas,14000000.0,0.12453964808653727,28.0,3.1,2.1,0.9,0.598,22.8,2022
Doug McDermott,13750000.0,0.12231572579927767,18.0,0.7,-3.0,-0.1,0.59,11.7,2022
Christian Wood,13666667.0,0.12157442133542086,26.0,1.6,-0.6,0.3,0.539,16.8,2022
Derrick Rose,13445120.0,0.11960360809151885,23.0,1.3,1.9,0.6,0.543,18.2,2022
Kentavious Caldwell-Pope,13038862.0,0.11598966320920882,27.0,1.2,-0.6,0.3,0.563,12.1,2022
Joe Ingles,13036364.0,0.11596744177771452,26.0,2.0,1.8,0.6,0.628,13.0,2022
Kyle Kuzma,13000000.0,0.11564395893749889,26.0,1.0,-0.4,0.3,0.534,13.0,2022
Taurean Prince,13000000.0,0.11564395893749889,24.0,0.4,-3.7,-0.2,0.503,8.0,2022
Robert Covington,12975471.0,0.11542575657836213,26.0,0.5,-1.9,0.0,0.527,9.0,2022
Luke Kennard,12727273.0,0.1132178643229491,27.0,1.9,0.2,0.4,0.604,12.6,2022
Deandre Ayton,12632950.0,0.11237879623534436,18.0,2.2,1.3,0.5,0.624,20.7,2022
Terrence Ross,12500000.0,0.1111961143629797,26.0,0.0,-4.9,-0.5,0.523,10.0,2022
Jordan Clarkson,12420000.0,0.11048445923105663,26.0,1.0,-2.3,-0.1,0.493,13.7,2022
Dillon Brooks,12200000.0,0.10852740761826819,13.0,0.3,-3.8,-0.2,0.508,14.5,2022
Kelly Olynyk,12195122.0,0.10848401444659918,10.0,0.5,2.5,0.3,0.551,18.8,2022
Nicolas Batum,12026998.0,0.10698843560410624,15.0,1.3,3.5,0.6,0.676,15.2,2022
Josh Hart,12000000.0,0.10674826978846051,21.0,1.5,0.0,0.3,0.595,14.9,2022
Jusuf Nurkic,12000000.0,0.10674826978846051,26.0,2.5,2.6,0.8,0.631,23.1,2022
Josh Richardson,11615328.0,0.10332634725212163,20.0,1.1,-1.2,0.1,0.575,12.8,2022
Dwight Powell,11080125.0,0.09856534773248883,25.0,1.6,-1.3,0.1,0.645,14.7,2022
DeAndre Jordan,10517224.0,0.09355795541480598,21.0,1.0,-1.4,0.1,0.685,18.1,2022
Jeremy Lamb,10500000.0,0.09340473606490295,21.0,0.8,1.6,0.3,0.55,16.0,2022
Reggie Jackson,10384500.0,0.09237728396818902,27.0,0.6,-3.0,-0.2,0.494,12.0,2022
Richaun Holmes,10384500.0,0.09237728396818902,22.0,2.7,2.0,0.6,0.737,22.7,2022
Anthony Edwards,10245480.0,0.0911406052626897,26.0,1.2,0.4,0.6,0.527,15.5,2022
Luka Doncic,10174391.0,0.09050821961677372,21.0,1.4,4.1,1.1,0.54,22.1,2022
Cade Cunningham,10050120.0,0.08940274343053356,20.0,-0.5,-2.9,-0.1,0.478,11.3,2022
Danny Green,10000000.0,0.08895689149038376,20.0,0.8,0.7,0.3,0.605,12.1,2022
Tomas Satoransky,10000000.0,0.08895689149038376,23.0,-0.1,-7.2,-0.5,0.411,6.0,2022
Kyle Anderson,9937150.0,0.0883977974273667,23.0,1.0,-0.4,0.2,0.518,15.1,2022
Derrick Favors,9720900.0,0.08647410464888715,19.0,0.7,-3.1,-0.1,0.537,15.2,2022
Jae Crowder,9720900.0,0.08647410464888715,25.0,1.5,-0.1,0.3,0.542,11.1,2022
Serge Ibaka,9720900.0,0.08647410464888715,11.0,0.2,-3.8,-0.1,0.465,9.4,2022
Tristan Thompson,9720900.0,0.08647410464888715,19.0,0.6,-2.9,-0.1,0.535,17.6,2022
Montrezl Harrell,9720900.0,0.08647410464888715,27.0,3.7,5.1,1.3,0.683,25.4,2022
Ja Morant,9603360.0,0.08542850534630918,19.0,2.1,3.5,0.9,0.564,24.4,2022
Reggie Bullock,9536000.0,0.08482929172522995,24.0,-0.1,-6.5,-0.6,0.463,4.7,2022
Alec Burks,9536000.0,0.08482929172522995,26.0,1.9,1.3,0.6,0.571,15.7,2022
Talen Horton-Tucker,9500000.0,0.08450904691586457,14.0,0.3,-4.4,-0.2,0.478,10.1,2022
Mason Plumlee,9248333.0,0.08227029551479353,20.0,1.1,-0.6,0.2,0.558,14.2,2022
Jalen Green,8992080.0,0.079990748483285,18.0,-0.5,-5.8,-0.5,0.498,8.1,2022
Maxi Kleber,8825000.0,0.07850445674026367,16.0,0.8,-1.1,0.1,0.567,12.4,2022
De'Anthony Melton,8805976.0,0.07833522514989236,24.0,0.8,-0.5,0.2,0.515,13.9,2022
Nerlens Noel,8800000.0,0.07828206451153771,12.0,0.7,-1.6,0.0,0.607,12.6,2022
Royce O'Neale,8800000.0,0.07828206451153771,24.0,2.2,2.7,0.9,0.643,12.5,2022
Jakob Poeltl,8750000.0,0.07783728005408579,18.0,1.6,-0.2,0.2,0.587,19.4,2022
RJ Barrett,8623920.0,0.07671571156617503,25.0,0.6,-3.2,-0.2,0.51,12.0,2022
Alex Caruso,8600000.0,0.07650292668173003,24.0,2.0,1.2,0.6,0.579,14.5,2022
Delon Wright,8526316.0,0.07584745672247228,24.0,0.7,0.8,0.2,0.476,12.9,2022
Monte Morris,8449074.0,0.07516033590122227,26.0,1.3,-1.8,0.0,0.549,13.7,2022
Tyus Jones,8376286.0,0.07451283647944207,27.0,1.6,0.9,0.4,0.556,16.9,2022
Trae Young,8326471.0,0.07406969772448271,26.0,3.2,4.4,1.4,0.576,24.8,2022
Daniel Theis,8280351.0,0.07365942854092906,18.0,0.5,-3.2,-0.1,0.583,11.3,2022
LaMelo Ball,8231760.0,0.07322717810948814,24.0,2.1,3.8,1.2,0.538,21.2,2022
Seth Curry,8207518.0,0.07301152881313715,25.0,2.0,-0.9,0.3,0.634,15.2,2022
JaMychal Green,8200000.0,0.07294465102211468,25.0,0.3,-3.8,-0.2,0.492,11.6,2022
Cedi Osman,8133334.0,0.07235161100930489,22.0,1.7,3.8,0.7,0.609,16.7,2022
Evan Mobley,8075160.0,0.07183411318874873,24.0,2.3,1.0,0.6,0.545,16.3,2022
De'Andre Hunter,7775400.0,0.06916754140943299,11.0,-0.1,-5.6,-0.3,0.516,7.6,2022
Mo Bamba,7568743.0,0.06732918497696017,26.0,1.4,0.0,0.4,0.541,16.0,2022
Ivica Zubac,7518518.0,0.06688239898944971,27.0,3.2,1.3,0.6,0.716,19.6,2022
Rajon Rondo,7500000.0,0.06671766861778781,14.0,-0.1,-5.2,-0.2,0.373,7.8,2022
Cory Joseph,7310000.0,0.06502748767947053,24.0,0.5,-3.4,-0.2,0.54,11.0,2022
